id,fips_st,fips_co,state,co,location_type_id,nutrient_type_id,amount,year
9814,19,25,IA,Calhoun,3,1,12886755,2006
9815,19,27,IA,Carroll,3,1,11200317,2006
9816,19,29,IA,Cass,3,1,8240913,2006
9817,19,31,IA,Cedar,3,1,11869033,2006
9818,19,33,IA,Cerro Gordo,3,1,11348040,2006
9819,19,35,IA,Cherokee,3,1,10397632,2006
9820,19,37,IA,Chickasaw,3,1,9869457,2006
9821,19,39,IA,Clarke,3,1,2327589,2006
9822,19,41,IA,Clay,3,1,10650456,2006
9823,19,43,IA,Clayton,3,1,10780649,2006
9824,19,45,IA,Clinton,3,1,14619001,2006
9825,19,47,IA,Crawford,3,1,12231653,2006
9826,19,49,IA,Dallas,3,1,9759338,2006
9827,19,51,IA,Davis,3,1,5010452,2006
9828,19,53,IA,Decatur,3,1,3545098,2006
9829,19,55,IA,Delaware,3,1,12286725,2006
9830,19,57,IA,Des Moines,3,1,6517250,2006
9831,19,59,IA,Dickinson,3,1,5611756,2006
9832,19,61,IA,Dubuque,3,1,8685751,2006
9833,19,63,IA,Emmet,3,1,7615697,2006
9834,19,65,IA,Fayette,3,1,14481883,2006
9835,19,67,IA,Floyd,3,1,9482091,2006
9836,19,69,IA,Franklin,3,1,12425183,2006
9837,19,71,IA,Fremont,3,1,8837919,2006
9838,19,73,IA,Greene,3,1,12033326,2006
9839,19,75,IA,Grundy,3,1,10893389,2006
9840,19,77,IA,Guthrie,3,1,6622140,2006
9841,19,79,IA,Hamilton,3,1,10244190,2006
9842,19,81,IA,Hancock,3,1,11002599,2006
9843,19,83,IA,Hardin,3,1,9542465,2006
9844,19,85,IA,Harrison,3,1,14398757,2006
9845,19,87,IA,Henry,3,1,6179889,2006
9846,19,89,IA,Howard,3,1,9094061,2006
9847,19,91,IA,Humboldt,3,1,8323561,2006
9848,19,93,IA,Ida,3,1,8774308,2006
9849,19,95,IA,Iowa,3,1,10046391,2006
9850,19,97,IA,Jackson,3,1,7111744,2006
9851,19,99,IA,Jasper,3,1,12007636,2006
9852,19,101,IA,Jefferson,3,1,5944619,2006
9853,19,103,IA,Johnson,3,1,9565356,2006
9854,19,105,IA,Jones,3,1,9173813,2006
9855,19,107,IA,Keokuk,3,1,8683731,2006
9856,19,109,IA,Kossuth,3,1,21955422,2006
9857,19,111,IA,Lee,3,1,7547408,2006
9858,19,113,IA,Linn,3,1,10003891,2006
9859,19,115,IA,Louisa,3,1,5505374,2006
9860,19,117,IA,Lucas,3,1,2569817,2006
9861,19,119,IA,Lyon,3,1,9943130,2006
9862,19,121,IA,Madison,3,1,5803363,2006
9863,19,123,IA,Mahaska,3,1,10584828,2006
9864,19,125,IA,Marion,3,1,5971753,2006
9865,19,127,IA,Marshall,3,1,12010263,2006
9866,19,129,IA,Mills,3,1,6612440,2006
9867,19,131,IA,Mitchell,3,1,9042756,2006
9868,19,133,IA,Monona,3,1,11291864,2006
9869,19,135,IA,Monroe,3,1,3711655,2006
9870,19,137,IA,Montgomery,3,1,6169951,2006
9871,19,139,IA,Muscatine,3,1,8325340,2006
9872,19,141,IA,O'Brien,3,1,11522493,2006
9873,19,143,IA,Osceola,3,1,8702233,2006
9874,19,145,IA,Page,3,1,8499220,2006
9875,19,147,IA,Palo Alto,3,1,9554026,2006
9876,19,149,IA,Plymouth,3,1,16780787,2006
9877,19,151,IA,Pocahontas,3,1,13780643,2006
9878,19,153,IA,Polk,3,1,10047799,2006
9879,19,155,IA,Pottawattamie,3,1,17284651,2006
9880,19,157,IA,Poweshiek,3,1,9252047,2006
9881,19,159,IA,Ringgold,3,1,3683784,2006
9882,19,161,IA,Sac,3,1,10954613,2006
9883,19,163,IA,Scott,3,1,11079802,2006
9884,19,165,IA,Shelby,3,1,10350534,2006
9885,19,167,IA,Sioux,3,1,15581703,2006
9886,19,169,IA,Story,3,1,12304099,2006
9887,19,171,IA,Tama,3,1,14478369,2006
9888,19,173,IA,Taylor,3,1,6466748,2006
9889,19,175,IA,Union,3,1,4714968,2006
9890,19,177,IA,Van Buren,3,1,4526050,2006
9891,19,179,IA,Wapello,3,1,5129673,2006
9892,19,181,IA,Warren,3,1,6627614,2006
9893,19,183,IA,Washington,3,1,9632004,2006
9894,19,185,IA,Wayne,3,1,5639285,2006
9895,19,187,IA,Webster,3,1,14505164,2006
9896,19,189,IA,Winnebago,3,1,9729316,2006
9897,19,191,IA,Winneshiek,3,1,13531730,2006
9898,19,193,IA,Woodbury,3,1,13264084,2006
9899,19,195,IA,Worth,3,1,9129486,2006
9900,19,197,IA,Wright,3,1,12992714,2006
9901,19,1,IA,Adair,3,2,1029851,1987
9902,19,3,IA,Adams,3,2,557341,1987
9903,19,5,IA,Allamakee,3,2,745939,1987
9904,19,7,IA,Appanoose,3,2,413205,1987
9905,19,9,IA,Audubon,3,2,1000960,1987
9906,19,11,IA,Benton,3,2,1898541,1987
9907,19,13,IA,Black Hawk,3,2,1367544,1987
9908,19,15,IA,Boone,3,2,1289802,1987
9909,19,17,IA,Bremer,3,2,1160894,1987
9910,19,19,IA,Buchanan,3,2,1733964,1987
9911,19,21,IA,Buena Vista,3,2,1309611,1987
9912,19,23,IA,Butler,3,2,1443697,1987
9913,19,25,IA,Calhoun,3,2,1272164,1987
9914,19,27,IA,Carroll,3,2,1349941,1987
9915,19,29,IA,Cass,3,2,988319,1987
9916,19,31,IA,Cedar,3,2,1472524,1987
9917,19,33,IA,Cerro Gordo,3,2,1333932,1987
9918,19,35,IA,Cherokee,3,2,1114971,1987
9919,19,37,IA,Chickasaw,3,2,1333381,1987
9920,19,39,IA,Clarke,3,2,437116,1987
9921,19,41,IA,Clay,3,2,1145516,1987
9922,19,43,IA,Clayton,3,2,1509224,1987
9923,19,45,IA,Clinton,3,2,1931900,1987
9924,19,47,IA,Crawford,3,2,1373975,1987
9925,19,49,IA,Dallas,3,2,1080525,1987
9926,19,51,IA,Davis,3,2,568693,1987
9927,19,53,IA,Decatur,3,2,501285,1987
9928,19,55,IA,Delaware,3,2,1783259,1987
9929,19,57,IA,Des Moines,3,2,790806,1987
9930,19,59,IA,Dickinson,3,2,654989,1987
9931,19,61,IA,Dubuque,3,2,1371098,1987
9932,19,63,IA,Emmet,3,2,838524,1987
9933,19,65,IA,Fayette,3,2,1808104,1987
9934,19,67,IA,Floyd,3,2,1119497,1987
9935,19,69,IA,Franklin,3,2,1462450,1987
9936,19,71,IA,Fremont,3,2,793056,1987
9937,19,73,IA,Greene,3,2,1258700,1987
9938,19,75,IA,Grundy,3,2,1461616,1987
9939,19,77,IA,Guthrie,3,2,835040,1987
9940,19,79,IA,Hamilton,3,2,1257263,1987
9941,19,81,IA,Hancock,3,2,1515500,1987
9942,19,83,IA,Hardin,3,2,1415709,1987
9943,19,85,IA,Harrison,3,2,1385919,1987
9944,19,87,IA,Henry,3,2,870691,1987
9945,19,89,IA,Howard,3,2,1046696,1987
9946,19,91,IA,Humboldt,3,2,1015187,1987
9947,19,93,IA,Ida,3,2,953664,1987
9948,19,95,IA,Iowa,3,2,1247837,1987
9949,19,97,IA,Jackson,3,2,1042355,1987
9950,19,99,IA,Jasper,3,2,1520228,1987
9951,19,101,IA,Jefferson,3,2,916119,1987
9952,19,103,IA,Johnson,3,2,1273089,1987
9953,19,105,IA,Jones,3,2,1438866,1987
9954,19,107,IA,Keokuk,3,2,1486881,1987
9955,19,109,IA,Kossuth,3,2,2464365,1987
9956,19,111,IA,Lee,3,2,946546,1987
9957,19,113,IA,Linn,3,2,1518113,1987
9958,19,115,IA,Louisa,3,2,837997,1987
9959,19,117,IA,Lucas,3,2,411153,1987
9960,19,119,IA,Lyon,3,2,1164003,1987
9961,19,121,IA,Madison,3,2,640389,1987
9962,19,123,IA,Mahaska,3,2,1185833,1987
9963,19,125,IA,Marion,3,2,767547,1987
9964,19,127,IA,Marshall,3,2,1171597,1987
9965,19,129,IA,Mills,3,2,787837,1987
9966,19,131,IA,Mitchell,3,2,1026059,1987
9967,19,133,IA,Monona,3,2,1395406,1987
9968,19,135,IA,Monroe,3,2,460744,1987
9969,19,137,IA,Montgomery,3,2,837913,1987
9970,19,139,IA,Muscatine,3,2,1008693,1987
9971,19,141,IA,O'Brien,3,2,1628793,1987
9972,19,143,IA,Osceola,3,2,798815,1987
9973,19,145,IA,Page,3,2,840486,1987
9974,19,147,IA,Palo Alto,3,2,1357144,1987
9975,19,149,IA,Plymouth,3,2,1718054,1987
9976,19,151,IA,Pocahontas,3,2,1271559,1987
9977,19,153,IA,Polk,3,2,1243296,1987
9978,19,155,IA,Pottawattamie,3,2,1949948,1987
9979,19,157,IA,Poweshiek,3,2,1168018,1987
9980,19,159,IA,Ringgold,3,2,524959,1987
9981,19,161,IA,Sac,3,2,1214478,1987
9982,19,163,IA,Scott,3,2,1214241,1987
9983,19,165,IA,Shelby,3,2,1429460,1987
9984,19,167,IA,Sioux,3,2,2065120,1987
9985,19,169,IA,Story,3,2,1280369,1987
9986,19,171,IA,Tama,3,2,1638457,1987
9987,19,173,IA,Taylor,3,2,558391,1987
9988,19,175,IA,Union,3,2,452553,1987
9989,19,177,IA,Van Buren,3,2,604228,1987
9990,19,179,IA,Wapello,3,2,589534,1987
9991,19,181,IA,Warren,3,2,688726,1987
9992,19,183,IA,Washington,3,2,1248066,1987
9993,19,185,IA,Wayne,3,2,517775,1987
9994,19,187,IA,Webster,3,2,1410556,1987
9995,19,189,IA,Winnebago,3,2,909671,1987
9996,19,191,IA,Winneshiek,3,2,1206511,1987
9997,19,193,IA,Woodbury,3,2,1756378,1987
9998,19,195,IA,Worth,3,2,886029,1987
9999,19,197,IA,Wright,3,2,1313434,1987
10000,19,1,IA,Adair,3,2,1190896,1988
10001,19,3,IA,Adams,3,2,650656,1988
10002,19,5,IA,Allamakee,3,2,877187,1988
10003,19,7,IA,Appanoose,3,2,497741,1988
10004,19,9,IA,Audubon,3,2,1170293,1988
10005,19,11,IA,Benton,3,2,2206831,1988
10006,19,13,IA,Black Hawk,3,2,1634734,1988
10007,19,15,IA,Boone,3,2,1498888,1988
10008,19,17,IA,Bremer,3,2,1385748,1988
10009,19,19,IA,Buchanan,3,2,2030576,1988
10010,19,21,IA,Buena Vista,3,2,1567625,1988
10011,19,23,IA,Butler,3,2,1644255,1988
10012,19,25,IA,Calhoun,3,2,1558329,1988
10013,19,27,IA,Carroll,3,2,1590480,1988
10014,19,29,IA,Cass,3,2,1199426,1988
10015,19,31,IA,Cedar,3,2,1743831,1988
10016,19,33,IA,Cerro Gordo,3,2,1588306,1988
10017,19,35,IA,Cherokee,3,2,1333497,1988
10018,19,37,IA,Chickasaw,3,2,1546150,1988
10019,19,39,IA,Clarke,3,2,475487,1988
10020,19,41,IA,Clay,3,2,1338508,1988
10021,19,43,IA,Clayton,3,2,1759464,1988
10022,19,45,IA,Clinton,3,2,2236296,1988
10023,19,47,IA,Crawford,3,2,1676583,1988
10024,19,49,IA,Dallas,3,2,1279561,1988
10025,19,51,IA,Davis,3,2,634459,1988
10026,19,53,IA,Decatur,3,2,543067,1988
10027,19,55,IA,Delaware,3,2,2038616,1988
10028,19,57,IA,Des Moines,3,2,922949,1988
10029,19,59,IA,Dickinson,3,2,824732,1988
10030,19,61,IA,Dubuque,3,2,1614042,1988
10031,19,63,IA,Emmet,3,2,996621,1988
10032,19,65,IA,Fayette,3,2,2165091,1988
10033,19,67,IA,Floyd,3,2,1337975,1988
10034,19,69,IA,Franklin,3,2,1712302,1988
10035,19,71,IA,Fremont,3,2,985916,1988
10036,19,73,IA,Greene,3,2,1523740,1988
10037,19,75,IA,Grundy,3,2,1697708,1988
10038,19,77,IA,Guthrie,3,2,1055306,1988
10039,19,79,IA,Hamilton,3,2,1469137,1988
10040,19,81,IA,Hancock,3,2,1731477,1988
10041,19,83,IA,Hardin,3,2,1656391,1988
10042,19,85,IA,Harrison,3,2,1663173,1988
10043,19,87,IA,Henry,3,2,1025470,1988
10044,19,89,IA,Howard,3,2,1267811,1988
10045,19,91,IA,Humboldt,3,2,1247963,1988
10046,19,93,IA,Ida,3,2,1130204,1988
10047,19,95,IA,Iowa,3,2,1406898,1988
10048,19,97,IA,Jackson,3,2,1205655,1988
10049,19,99,IA,Jasper,3,2,1797970,1988
10050,19,101,IA,Jefferson,3,2,1025183,1988
10051,19,103,IA,Johnson,3,2,1437356,1988
10052,19,105,IA,Jones,3,2,1671996,1988
10053,19,107,IA,Keokuk,3,2,1660593,1988
10054,19,109,IA,Kossuth,3,2,2946753,1988
10055,19,111,IA,Lee,3,2,1092278,1988
10056,19,113,IA,Linn,3,2,1718437,1988
10057,19,115,IA,Louisa,3,2,959627,1988
10058,19,117,IA,Lucas,3,2,458162,1988
10059,19,119,IA,Lyon,3,2,1355516,1988
10060,19,121,IA,Madison,3,2,778861,1988
10061,19,123,IA,Mahaska,3,2,1369546,1988
10062,19,125,IA,Marion,3,2,880620,1988
10063,19,127,IA,Marshall,3,2,1398067,1988
10064,19,129,IA,Mills,3,2,948835,1988
10065,19,131,IA,Mitchell,3,2,1204651,1988
10066,19,133,IA,Monona,3,2,1673050,1988
10067,19,135,IA,Monroe,3,2,492445,1988
10068,19,137,IA,Montgomery,3,2,967148,1988
10069,19,139,IA,Muscatine,3,2,1151274,1988
10070,19,141,IA,O'Brien,3,2,1875862,1988
10071,19,143,IA,Osceola,3,2,983262,1988
10072,19,145,IA,Page,3,2,1006574,1988
10073,19,147,IA,Palo Alto,3,2,1602347,1988
10074,19,149,IA,Plymouth,3,2,2038161,1988
10075,19,151,IA,Pocahontas,3,2,1548438,1988
10076,19,153,IA,Polk,3,2,1330872,1988
10077,19,155,IA,Pottawattamie,3,2,2320436,1988
10078,19,157,IA,Poweshiek,3,2,1360035,1988
10079,19,159,IA,Ringgold,3,2,615451,1988
10080,19,161,IA,Sac,3,2,1470718,1988
10081,19,163,IA,Scott,3,2,1392733,1988
10082,19,165,IA,Shelby,3,2,1717583,1988
10083,19,167,IA,Sioux,3,2,2407010,1988
10084,19,169,IA,Story,3,2,1501136,1988
10085,19,171,IA,Tama,3,2,1964164,1988
10086,19,173,IA,Taylor,3,2,673017,1988
10087,19,175,IA,Union,3,2,522809,1988
10088,19,177,IA,Van Buren,3,2,674725,1988
10089,19,179,IA,Wapello,3,2,676182,1988
10090,19,181,IA,Warren,3,2,792701,1988
10091,19,183,IA,Washington,3,2,1415607,1988
10092,19,185,IA,Wayne,3,2,636014,1988
10093,19,187,IA,Webster,3,2,1686402,1988
10094,19,189,IA,Winnebago,3,2,1077680,1988
10095,19,191,IA,Winneshiek,3,2,1401216,1988
10096,19,193,IA,Woodbury,3,2,2069794,1988
10097,19,195,IA,Worth,3,2,1055700,1988
10098,19,197,IA,Wright,3,2,1587539,1988
10099,19,1,IA,Adair,3,2,1051896,1989
10100,19,3,IA,Adams,3,2,580393,1989
10101,19,5,IA,Allamakee,3,2,788888,1989
10102,19,7,IA,Appanoose,3,2,458933,1989
10103,19,9,IA,Audubon,3,2,1045422,1989
10104,19,11,IA,Benton,3,2,1960607,1989
10105,19,13,IA,Black Hawk,3,2,1513573,1989
10106,19,15,IA,Boone,3,2,1332481,1989
10107,19,17,IA,Bremer,3,2,1265591,1989
10108,19,19,IA,Buchanan,3,2,1817911,1989
10109,19,21,IA,Buena Vista,3,2,1434541,1989
10110,19,23,IA,Butler,3,2,1429735,1989
10111,19,25,IA,Calhoun,3,2,1456660,1989
10112,19,27,IA,Carroll,3,2,1433116,1989
10113,19,29,IA,Cass,3,2,1112074,1989
10114,19,31,IA,Cedar,3,2,1578686,1989
10115,19,33,IA,Cerro Gordo,3,2,1449894,1989
10116,19,35,IA,Cherokee,3,2,1218978,1989
10117,19,37,IA,Chickasaw,3,2,1370015,1989
10118,19,39,IA,Clarke,3,2,392853,1989
10119,19,41,IA,Clay,3,2,1195972,1989
10120,19,43,IA,Clayton,3,2,1567880,1989
10121,19,45,IA,Clinton,3,2,1982415,1989
10122,19,47,IA,Crawford,3,2,1562006,1989
10123,19,49,IA,Dallas,3,2,1160086,1989
10124,19,51,IA,Davis,3,2,539498,1989
10125,19,53,IA,Decatur,3,2,446472,1989
10126,19,55,IA,Delaware,3,2,1779670,1989
10127,19,57,IA,Des Moines,3,2,828152,1989
10128,19,59,IA,Dickinson,3,2,791245,1989
10129,19,61,IA,Dubuque,3,2,1463309,1989
10130,19,63,IA,Emmet,3,2,905538,1989
10131,19,65,IA,Fayette,3,2,1981416,1989
10132,19,67,IA,Floyd,3,2,1222646,1989
10133,19,69,IA,Franklin,3,2,1531957,1989
10134,19,71,IA,Fremont,3,2,934191,1989
10135,19,73,IA,Greene,3,2,1408541,1989
10136,19,75,IA,Grundy,3,2,1506643,1989
10137,19,77,IA,Guthrie,3,2,1014731,1989
10138,19,79,IA,Hamilton,3,2,1312387,1989
10139,19,81,IA,Hancock,3,2,1510261,1989
10140,19,83,IA,Hardin,3,2,1481801,1989
10141,19,85,IA,Harrison,3,2,1524951,1989
10142,19,87,IA,Henry,3,2,924242,1989
10143,19,89,IA,Howard,3,2,1172704,1989
10144,19,91,IA,Humboldt,3,2,1170527,1989
10145,19,93,IA,Ida,3,2,1023536,1989
10146,19,95,IA,Iowa,3,2,1210091,1989
10147,19,97,IA,Jackson,3,2,1066482,1989
10148,19,99,IA,Jasper,3,2,1627448,1989
10149,19,101,IA,Jefferson,3,2,875183,1989
10150,19,103,IA,Johnson,3,2,1249841,1989
10151,19,105,IA,Jones,3,2,1485227,1989
10152,19,107,IA,Keokuk,3,2,1412876,1989
10153,19,109,IA,Kossuth,3,2,2691828,1989
10154,19,111,IA,Lee,3,2,966964,1989
10155,19,113,IA,Linn,3,2,1510332,1989
10156,19,115,IA,Louisa,3,2,839497,1989
10157,19,117,IA,Lucas,3,2,389356,1989
10158,19,119,IA,Lyon,3,2,1206240,1989
10159,19,121,IA,Madison,3,2,723739,1989
10160,19,123,IA,Mahaska,3,2,1209418,1989
10161,19,125,IA,Marion,3,2,774113,1989
10162,19,127,IA,Marshall,3,2,1278470,1989
10163,19,129,IA,Mills,3,2,873435,1989
10164,19,131,IA,Mitchell,3,2,1080995,1989
10165,19,133,IA,Monona,3,2,1532187,1989
10166,19,135,IA,Monroe,3,2,398344,1989
10167,19,137,IA,Montgomery,3,2,853212,1989
10168,19,139,IA,Muscatine,3,2,1007299,1989
10169,19,141,IA,O'Brien,3,2,1650306,1989
10170,19,143,IA,Osceola,3,2,923180,1989
10171,19,145,IA,Page,3,2,922031,1989
10172,19,147,IA,Palo Alto,3,2,1445639,1989
10173,19,149,IA,Plymouth,3,2,1848406,1989
10174,19,151,IA,Pocahontas,3,2,1439291,1989
10175,19,153,IA,Polk,3,2,1144356,1989
10176,19,155,IA,Pottawattamie,3,2,2119111,1989
10177,19,157,IA,Poweshiek,3,2,1210896,1989
10178,19,159,IA,Ringgold,3,2,551362,1989
10179,19,161,IA,Sac,3,2,1360234,1989
10180,19,163,IA,Scott,3,2,1247453,1989
10181,19,165,IA,Shelby,3,2,1576597,1989
10182,19,167,IA,Sioux,3,2,2144956,1989
10183,19,169,IA,Story,3,2,1354023,1989
10184,19,171,IA,Tama,3,2,1799176,1989
10185,19,173,IA,Taylor,3,2,619735,1989
10186,19,175,IA,Union,3,2,462223,1989
10187,19,177,IA,Van Buren,3,2,574164,1989
10188,19,179,IA,Wapello,3,2,596598,1989
10189,19,181,IA,Warren,3,2,700395,1989
10190,19,183,IA,Washington,3,2,1226080,1989
10191,19,185,IA,Wayne,3,2,596202,1989
10192,19,187,IA,Webster,3,2,1544060,1989
10193,19,189,IA,Winnebago,3,2,976079,1989
10194,19,191,IA,Winneshiek,3,2,1244357,1989
10195,19,193,IA,Woodbury,3,2,1875492,1989
10196,19,195,IA,Worth,3,2,961137,1989
10197,19,197,IA,Wright,3,2,1465753,1989
10198,19,1,IA,Adair,3,2,1111462,1990
10199,19,3,IA,Adams,3,2,619482,1990
10200,19,5,IA,Allamakee,3,2,849694,1990
10201,19,7,IA,Appanoose,3,2,507085,1990
10202,19,9,IA,Audubon,3,2,1117430,1990
10203,19,11,IA,Benton,3,2,2084980,1990
10204,19,13,IA,Black Hawk,3,2,1695869,1990
10205,19,15,IA,Boone,3,2,1419203,1990
10206,19,17,IA,Bremer,3,2,1384625,1990
10207,19,19,IA,Buchanan,3,2,1948482,1990
10208,19,21,IA,Buena Vista,3,2,1571619,1990
10209,19,23,IA,Butler,3,2,1486465,1990
10210,19,25,IA,Calhoun,3,2,1627232,1990
10211,19,27,IA,Carroll,3,2,1546633,1990
10212,19,29,IA,Cass,3,2,1233525,1990
10213,19,31,IA,Cedar,3,2,1710864,1990
10214,19,33,IA,Cerro Gordo,3,2,1588752,1990
10215,19,35,IA,Cherokee,3,2,1333664,1990
10216,19,37,IA,Chickasaw,3,2,1452713,1990
10217,19,39,IA,Clarke,3,2,385777,1990
10218,19,41,IA,Clay,3,2,1279616,1990
10219,19,43,IA,Clayton,3,2,1672509,1990
10220,19,45,IA,Clinton,3,2,2107681,1990
10221,19,47,IA,Crawford,3,2,1740034,1990
10222,19,49,IA,Dallas,3,2,1261204,1990
10223,19,51,IA,Davis,3,2,547447,1990
10224,19,53,IA,Decatur,3,2,435651,1990
10225,19,55,IA,Delaware,3,2,1857997,1990
10226,19,57,IA,Des Moines,3,2,894602,1990
10227,19,59,IA,Dickinson,3,2,905935,1990
10228,19,61,IA,Dubuque,3,2,1599872,1990
10229,19,63,IA,Emmet,3,2,985083,1990
10230,19,65,IA,Fayette,3,2,2170221,1990
10231,19,67,IA,Floyd,3,2,1337587,1990
10232,19,69,IA,Franklin,3,2,1640140,1990
10233,19,71,IA,Fremont,3,2,1056716,1990
10234,19,73,IA,Greene,3,2,1557002,1990
10235,19,75,IA,Grundy,3,2,1599892,1990
10236,19,77,IA,Guthrie,3,2,1163140,1990
10237,19,79,IA,Hamilton,3,2,1403534,1990
10238,19,81,IA,Hancock,3,2,1574922,1990
10239,19,83,IA,Hardin,3,2,1587254,1990
10240,19,85,IA,Harrison,3,2,1673003,1990
10241,19,87,IA,Henry,3,2,998378,1990
10242,19,89,IA,Howard,3,2,1297250,1990
10243,19,91,IA,Humboldt,3,2,1311943,1990
10244,19,93,IA,Ida,3,2,1109244,1990
10245,19,95,IA,Iowa,3,2,1243412,1990
10246,19,97,IA,Jackson,3,2,1129883,1990
10247,19,99,IA,Jasper,3,2,1765560,1990
10248,19,101,IA,Jefferson,3,2,892528,1990
10249,19,103,IA,Johnson,3,2,1312881,1990
10250,19,105,IA,Jones,3,2,1579460,1990
10251,19,107,IA,Keokuk,3,2,1433869,1990
10252,19,109,IA,Kossuth,3,2,2941811,1990
10253,19,111,IA,Lee,3,2,1028338,1990
10254,19,113,IA,Linn,3,2,1615863,1990
10255,19,115,IA,Louisa,3,2,878697,1990
10256,19,117,IA,Lucas,3,2,395122,1990
10257,19,119,IA,Lyon,3,2,1284633,1990
10258,19,121,IA,Madison,3,2,804620,1990
10259,19,123,IA,Mahaska,3,2,1279103,1990
10260,19,125,IA,Marion,3,2,816700,1990
10261,19,127,IA,Marshall,3,2,1402574,1990
10262,19,129,IA,Mills,3,2,962409,1990
10263,19,131,IA,Mitchell,3,2,1161109,1990
10264,19,133,IA,Monona,3,2,1678483,1990
10265,19,135,IA,Monroe,3,2,381149,1990
10266,19,137,IA,Montgomery,3,2,900949,1990
10267,19,139,IA,Muscatine,3,2,1058469,1990
10268,19,141,IA,O'Brien,3,2,1736888,1990
10269,19,143,IA,Osceola,3,2,1035510,1990
10270,19,145,IA,Page,3,2,1011423,1990
10271,19,147,IA,Palo Alto,3,2,1560751,1990
10272,19,149,IA,Plymouth,3,2,2006959,1990
10273,19,151,IA,Pocahontas,3,2,1599213,1990
10274,19,153,IA,Polk,3,2,1247581,1990
10275,19,155,IA,Pottawattamie,3,2,2325030,1990
10276,19,157,IA,Poweshiek,3,2,1291057,1990
10277,19,159,IA,Ringgold,3,2,591105,1990
10278,19,161,IA,Sac,3,2,1504606,1990
10279,19,163,IA,Scott,3,2,1366066,1990
10280,19,165,IA,Shelby,3,2,1731352,1990
10281,19,167,IA,Sioux,3,2,2288919,1990
10282,19,169,IA,Story,3,2,1471891,1990
10283,19,171,IA,Tama,3,2,1972051,1990
10284,19,173,IA,Taylor,3,2,682706,1990
10285,19,175,IA,Union,3,2,489853,1990
10286,19,177,IA,Van Buren,3,2,583030,1990
10287,19,179,IA,Wapello,3,2,633844,1990
10288,19,181,IA,Warren,3,2,744065,1990
10289,19,183,IA,Washington,3,2,1270036,1990
10290,19,185,IA,Wayne,3,2,667903,1990
10291,19,187,IA,Webster,3,2,1694987,1990
10292,19,189,IA,Winnebago,3,2,1058411,1990
10293,19,191,IA,Winneshiek,3,2,1323337,1990
10294,19,193,IA,Woodbury,3,2,2046389,1990
10295,19,195,IA,Worth,3,2,1047082,1990
10296,19,197,IA,Wright,3,2,1618789,1990
10297,19,1,IA,Adair,3,2,1065888,1991
10298,19,3,IA,Adams,3,2,600256,1991
10299,19,5,IA,Allamakee,3,2,831057,1991
10300,19,7,IA,Appanoose,3,2,508453,1991
10301,19,9,IA,Audubon,3,2,1084338,1991
10302,19,11,IA,Benton,3,2,2012863,1991
10303,19,13,IA,Black Hawk,3,2,1724918,1991
10304,19,15,IA,Boone,3,2,1372380,1991
10305,19,17,IA,Bremer,3,2,1375155,1991
10306,19,19,IA,Buchanan,3,2,1896182,1991
10307,19,21,IA,Buena Vista,3,2,1562923,1991
10308,19,23,IA,Butler,3,2,1401441,1991
10309,19,25,IA,Calhoun,3,2,1648251,1991
10310,19,27,IA,Carroll,3,2,1515538,1991
10311,19,29,IA,Cass,3,2,1241220,1991
10312,19,31,IA,Cedar,3,2,1683402,1991
10313,19,33,IA,Cerro Gordo,3,2,1580739,1991
10314,19,35,IA,Cherokee,3,2,1324470,1991
10315,19,37,IA,Chickasaw,3,2,1398249,1991
10316,19,39,IA,Clarke,3,2,340807,1991
10317,19,41,IA,Clay,3,2,1243038,1991
10318,19,43,IA,Clayton,3,2,1619709,1991
10319,19,45,IA,Clinton,3,2,2034525,1991
10320,19,47,IA,Crawford,3,2,1757973,1991
10321,19,49,IA,Dallas,3,2,1245206,1991
10322,19,51,IA,Davis,3,2,502501,1991
10323,19,53,IA,Decatur,3,2,381820,1991
10324,19,55,IA,Delaware,3,2,1759517,1991
10325,19,57,IA,Des Moines,3,2,877866,1991
10326,19,59,IA,Dickinson,3,2,938564,1991
10327,19,61,IA,Dubuque,3,2,1588979,1991
10328,19,63,IA,Emmet,3,2,972901,1991
10329,19,65,IA,Fayette,3,2,2157658,1991
10330,19,67,IA,Floyd,3,2,1328328,1991
10331,19,69,IA,Franklin,3,2,1594206,1991
10332,19,71,IA,Fremont,3,2,1082726,1991
10333,19,73,IA,Greene,3,2,1561617,1991
10334,19,75,IA,Grundy,3,2,1542172,1991
10335,19,77,IA,Guthrie,3,2,1206100,1991
10336,19,79,IA,Hamilton,3,2,1362840,1991
10337,19,81,IA,Hancock,3,2,1489546,1991
10338,19,83,IA,Hardin,3,2,1543674,1991
10339,19,85,IA,Harrison,3,2,1665877,1991
10340,19,87,IA,Henry,3,2,979310,1991
10341,19,89,IA,Howard,3,2,1302023,1991
10342,19,91,IA,Humboldt,3,2,1332961,1991
10343,19,93,IA,Ida,3,2,1091369,1991
10344,19,95,IA,Iowa,3,2,1157434,1991
10345,19,97,IA,Jackson,3,2,1086656,1991
10346,19,99,IA,Jasper,3,2,1739080,1991
10347,19,101,IA,Jefferson,3,2,823921,1991
10348,19,103,IA,Johnson,3,2,1252455,1991
10349,19,105,IA,Jones,3,2,1524886,1991
10350,19,107,IA,Keokuk,3,2,1316287,1991
10351,19,109,IA,Kossuth,3,2,2918236,1991
10352,19,111,IA,Lee,3,2,993196,1991
